,ra,st_raerr,st_rah,st_raherr,ra_str,dec,st_decerr,dec_str,st_glon,st_glonerr,st_glat,st_glaterr,st_elon,st_elonerr,st_elat,st_elaterr,st_posn,st_plx,st_plxerr1,st_plxerr2,st_plxlim,st_plxn,st_dist,st_disterr1,st_disterr2,st_distlim,st_distn,st_pmra,st_pmraerr,st_pmralim,st_pmdec,st_pmdecerr,st_pmdeclim,st_pm,st_pmerr,st_pmlim,st_pmn,st_radv,st_radverr1,st_radverr2,st_radvlim,st_radvn,st_uj,st_ujerr,st_ujlim,st_bj,st_bjerr,st_bjlim,st_vj,st_vjerr,st_vjlim,st_rc,st_rcerr,st_rclim,st_ic,st_icerr,st_iclim,st_j,st_jerr,st_jlim,st_h,st_herr,st_hlim,st_k,st_kerr,st_klim,st_wise1,st_wise1err,st_wise1lim,st_wise2,st_wise2err,st_wise2lim,st_wise3,st_wise3err,st_wise3lim,st_wise4,st_wise4err,st_wise4lim,st_irac1,st_irac1err,st_irac1lim,st_irac2,st_irac2err,st_irac2lim,st_irac3,st_irac3err,st_irac3lim,st_irac4,st_irac4err,st_irac4lim,st_mips1,st_mips1err,st_mips1lim,st_mips2,st_mips2err,st_mips2lim,st_mips3,st_mips3err,st_mips3lim,st_iras1,st_iras1err,st_iras1lim,st_iras2,st_iras2err,st_iras2lim,st_iras3,st_iras3err,st_iras3lim,st_iras4,st_iras4err,st_iras4lim,st_optmag,st_optmagerr,st_optmaglim,st_optband,st_photn,st_umbj,st_umbjerr,st_umbjlim,st_bmvj,st_bmvjerr,st_bmvjlim,st_vjmic,st_vjmicerr,st_vjmiclim,st_vjmrc,st_vjmrcerr,st_vjmrclim,st_jmh2,st_jmh2err,st_jmh2lim,st_hmk2,st_hmk2err,st_hmk2lim,st_jmk2,st_jmk2err,st_jmk2lim,st_bmy,st_bmyerr,st_bmylim,st_m1,st_m1err,st_m1lim,st_c1,st_c1err,st_c1lim,st_colorn,st_spstr,st_ssperr,st_splim,st_spn,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_teffn,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_loggn,st_metfe,st_metfeerr1,st_metfeerr2,st_metfelim,st_metfen,st_metratio,st_lum,st_lumerr1,st_lumerr2,st_lumlim,st_lumn,st_rad,st_raderr1,st_raderr2,st_radlim,st_radn,st_mass,st_masserr1,st_masserr2,st_masslim,st_massn,st_dens,st_denserr1,st_denserr2,st_denslim,st_densn,st_age,st_ageerr1,st_ageerr2,st_agelim,st_agen,st_vsini,st_vsinierr1,st_vsinierr2,st_vsinilim,st_vsinin,st_acts,st_actserr,st_actslim,st_actsn,st_actr,st_actrerr,st_actrlim,st_actrn,st_actlx,st_actlxerr,st_actlxlim,st_actlxn,st_nts,st_nplc,st_nglc,st_nrvc,st_naxa,st_nimg,st_nspec,hd_name,hip_name,swasp_id,pl_name,pl_hostname,pl_letter,pl_pnum,pl_snum,pl_mnum,pl_status,pl_discmethod,pl_disc,pl_disc_refname,pl_publ_date,pl_facility,pl_telescope,pl_instrument,pl_locale,pl_def_refname,pl_rvflag,pl_imgflag,pl_astflag,pl_tranflag,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,pl_cbflag,pl_omflag,pl_pelink,pl_edelink,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbpern,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbsmaxn,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_orbincln,pl_orbtper,pl_orbtpererr1,pl_orbtpererr2,pl_orbtperlim,pl_orbtpern,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbeccenn,pl_orblper,pl_orblpererr1,pl_orblpererr2,pl_orblperlim,pl_orblpern,pl_rvamp,pl_rvamperr1,pl_rvamperr2,pl_rvamplim,pl_rvampn,pl_conrat,pl_conraterr1,pl_conraterr2,pl_conratlim,pl_conratband,pl_conratn,pl_msinij,pl_msinijerr1,pl_msinijerr2,pl_msinijlim,pl_msinie,pl_msinieerr1,pl_msinieerr2,pl_msinielim,pl_msinin,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_massn,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassn,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_rads,pl_radserr1,pl_radserr2,pl_radslim,pl_radn,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_densn,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_eqtn,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_insoln,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandepn,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_trandurn,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_tranmidn,pl_tsystemref,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,pl_impparn,pl_occdep,pl_occdeperr1,pl_occdeperr2,pl_occdeplim,pl_occdepn,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim,pl_ratdorn,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,pl_ratrorn,pl_mrtranmid,pl_mrtranmiderr1,pl_mrtranmiderr2,pl_mrtranmidlim,pl_mrtmrefid,pl_mrtmreflink,pl_mrtsystemref,pl_st_npar,pl_st_nref,rowupdate,gaia_plx,gaia_plxerr1,gaia_plxerr2,gaia_plxlim,gaia_dist,gaia_disterr1,gaia_disterr2,gaia_distlim,gaia_pmra,gaia_pmraerr,gaia_pmralim,gaia_pmdec,gaia_pmdecerr,gaia_pmdeclim,gaia_pm,gaia_pmerr,gaia_pmlim,gaia_gmag,gaia_gmagerr,gaia_gmaglim,pl_angsep,pl_angseperr1,pl_angseperr2
10,291.083797,1.9e-05,19.40558647,1.3e-06,19h24m20.11s,40.355255,1.7e-05,+40d21m18.9s,72.62474499999999,2.2e-05,11.434361,2.1e-05,304.775425,4e-05,61.273481999999994,2e-05,2,,,,0.0,0,1372.0,313.53,-135.01,0.0,1,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,14.18,0.028999999999999998,0,13.84,0.036000000000000004,0,13.85,0.046,0,13.649000000000001,0.026000000000000002,0.0,13.652999999999999,0.031,0.0,12.587,0.37200000000000005,0.0,8.963,0.322,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.287,,0,Kepler-band,13,,,,,,,,,,,,,0.34,0.046,0,-0.01,0.057999999999999996,0,0.33,0.054000000000000006,0,,,,,,,,,,5,,,,0,5887.0,115.84,-117.44,0.0,3,4.41,0.07,-0.16,0.0,3,0.09,0.145,-0.14800000000000002,0.0,2,[Fe/H],,,,,0,1.07,0.24,-0.1,0.0,3,1.06,0.08,-0.06,0.0,1,,,,,0,3.55,2.45,-1.93,,1,,,,,0,,,,0,,,,0,,,,0,0,0,0,0,0,3,0,,,,Kepler-891 b,Kepler-891,b,1,1,0,3,Transit,2016,Morton et al. 2016,,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,Space,Morton et al. 2016,0,0,0,1,0,1,0,1,0,0,http://exoplanet.eu/catalog/kepler-891_b/,,53.44945593,6.578e-05,-6.578e-05,0.0,2,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,0.5720000000000001,0.13,-0.054000000000000006,0.0,6.41,1.46,-0.6,0.0,0.059000000000000004,0.013000000000000001,-0.005,0.0,1,,,,,0,,,,,0,,,,,0,,,,,1,0.22178299999999998,0.001546,-0.001546,0.0,2,2454982.2018150003,0.000985,-0.000985,0.0,2,JD,,,,,0,,,,,0,,,,,0,0.055279999999999996,0.00074,-0.0003,0.0,1,,,,,,,,22,9,2016-05-10,,,,,,,,,,,,,,,,,,,,,,,
11,283.129641,1.9e-05,18.8753094,1.3e-06,18h52m31.11s,43.888241,1.7e-05,+43d53m17.7s,73.570136,2.2e-05,18.245529,1.9e-05,293.972212,4.3e-05,66.238315,1.9e-05,2,,,,0.0,0,640.0,25.07,-34.99,0.0,1,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,13.968,0.025,0,13.378,0.022000000000000002,0,13.335,0.044000000000000004,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.587,,0,Kepler-band,9,,,,,,,,,,,,,0.59,0.033,0,0.043,0.049,0,0.633,0.051,0,,,,,,,,,,5,,,,0,4747.0,47.29,-45.63,0.0,3,4.61,0.02,-0.03,0.0,3,-0.04,0.142,-0.163,0.0,2,[Fe/H],,,,,0,0.72,0.02,-0.04,0.0,3,0.75,0.03,-0.04,0.0,1,,,,,0,5.01,5.8,-3.03,,1,,,,,0,,,,0,,,,0,,,,0,0,0,0,0,0,3,0,,,,Kepler-892 b,Kepler-892,b,1,1,0,3,Transit,2016,Morton et al. 2016,,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,Space,Morton et al. 2016,0,0,0,1,0,1,0,1,0,0,http://exoplanet.eu/catalog/kepler-892_b/,,13.7521072,3.106e-05,-3.106e-05,0.0,2,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,0.251,0.033,-0.024,0.0,2.81,0.37,-0.27,0.0,0.026000000000000002,0.003,-0.002,0.0,1,,,,,0,,,,,0,,,,,0,,,,,1,0.1126,0.0030670000000000003,-0.0030670000000000003,0.0,2,2454976.03124,0.00206,-0.00206,0.0,2,JD,,,,,0,,,,,0,,,,,0,0.03574,0.00454,-0.0029100000000000003,0.0,1,,,,,,,,22,8,2016-05-10,,,,,,,,,,,,,,,,,,,,,,,
12,284.963031,1.7e-05,18.9975354,1.11e-06,18h59m51.13s,43.913006,1.7e-05,+43d54m46.8s,74.090866,2.1e-05,17.021020999999998,1.7e-05,297.153033,3.9e-05,65.94766800000001,1.9e-05,2,,,,0.0,0,1216.0,199.77,-104.85,0.0,1,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,14.133,0.026000000000000002,0,13.735999999999999,0.027000000000000003,0,13.744000000000002,0.052000000000000005,0,13.562999999999999,0.024,0.0,13.604000000000001,0.027000000000000003,0.0,12.335,,-1.0,9.264,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.182,,0,Kepler-band,13,,,,,,,,,,,,,0.397,0.037000000000000005,0,-0.008,0.059000000000000004,0,0.389,0.057999999999999996,0,,,,,,,,,,5,,,,0,5820.0,98.79,-75.6,0.0,3,4.45,0.06,-0.13,0.0,3,-0.03,0.134,-0.183,0.0,2,[Fe/H],,,,,0,0.99,0.16,-0.08,0.0,3,1.0,0.05,-0.06,0.0,2,,,,,0,3.8,3.26,-2.12,,1,,,,,0,,,,0,,,,0,,,,0,0,0,0,0,0,3,0,,,,Kepler-893 b,Kepler-893,b,1,1,0,3,Transit,2016,Morton et al. 2016,,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,Space,Morton et al. 2016,0,0,0,1,0,1,0,1,0,0,http://exoplanet.eu/catalog/kepler-893_b/,,6.33855761,1.361e-05,-1.361e-05,0.0,2,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,0.27,0.046,-0.033,0.0,3.03,0.52,-0.37,0.0,0.027999999999999997,0.005,-0.003,0.0,1,,,,,0,,,,,0,,,,,0,,,,,1,0.136804,0.003062,-0.003062,0.0,2,2455187.8511,0.00159,-0.00159,0.0,2,JD,,,,,0,,,,,0,,,,,0,0.0284,0.0014199999999999998,-0.0025399999999999997,0.0,1,,,,,,,,23,9,2016-05-10,,,,,,,,,,,,,,,,,,,,,,,
13,288.734088,1.7e-05,19.2489392,1.11e-06,19h14m56.18s,46.939396,1.7e-05,+46d56m21.8s,78.055347,2.1e-05,15.721575,1.7e-05,305.929145,4.4e-05,68.05508,2e-05,2,,,,0.0,0,1090.0,123.63,-108.79,0.0,1,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,14.33,0.027999999999999997,0,13.911,0.034,0,13.84,0.045,0,13.835999999999999,0.024,0.0,13.875,0.033,0.0,12.365,,-1.0,9.32,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.439,,0,Kepler-band,13,,,,,,,,,,,,,0.419,0.044000000000000004,0,0.071,0.055999999999999994,0,0.49,0.053,0,,,,,,,,,,5,,,,0,5603.0,83.94,-60.71,0.0,3,4.53,0.05,-0.1,0.0,3,-0.25,0.185,-0.20199999999999999,0.0,2,[Fe/H],,,,,0,0.85,0.09,-0.08,0.0,3,0.87,0.06,-0.07,0.0,2,,,,,0,4.27,5.53,-2.64,,1,,,,,0,,,,0,,,,0,,,,0,0,0,0,0,0,3,0,,,,Kepler-894 b,Kepler-894,b,1,1,0,3,Transit,2016,Morton et al. 2016,,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,Space,Morton et al. 2016,0,0,0,1,0,1,0,1,0,0,http://exoplanet.eu/catalog/kepler-894_b/,,9.803224,3.027e-05,-3.027e-05,0.0,2,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,0.248,0.027000000000000003,-0.03,0.0,2.78,0.3,-0.34,0.0,0.025,0.003,-0.003,0.0,1,,,,,0,,,,,0,,,,,0,,,,,1,0.187225,0.003858,-0.003858,0.0,2,2455196.9859,0.00227,-0.00227,0.0,2,JD,,,,,0,,,,,0,,,,,0,0.0298,0.00016,-0.00229,0.0,1,,,,,,,,23,9,2016-05-10,,,,,,,,,,,,,,,,,,,,,,,
14,289.29065299999996,1.7e-05,19.28604356,1.11e-06,19h17m09.76s,51.408891,1.7e-05,+51d24m32.0s,82.500295,2e-05,17.111106,1.6e-05,311.951744,5.4000000000000005e-05,72.04633100000001,2e-05,2,,,,0.0,0,516.0,25.27,-23.29,0.0,1,-10.0,,0.0,32.0,,0.0,33.5,,0.0,1,,,,,0,,,,,,,,,,,,,,,,14.092,0.036000000000000004,0,13.453,0.043,0,13.387,0.039,0,13.228,0.024,0.0,13.294,0.026000000000000002,0.0,12.592,,-1.0,9.484,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.988,,0,Kepler-band,13,,,,,,,,,,,,,0.639,0.055999999999999994,0,0.066,0.057999999999999996,0,0.705,0.053,0,,,,,,,,,,5,,,,0,4315.0,42.14,-38.65,0.0,3,4.67,0.02,-0.01,0.0,3,-0.16,0.09699999999999999,-0.11199999999999999,0.0,2,[Fe/H],,,,,0,0.61,0.02,-0.02,0.0,3,0.65,0.03,-0.03,0.0,1,,,,,0,2.63,3.31,-1.17,,1,,,,,0,,,,0,,,,0,,,,0,0,0,0,0,0,3,0,,,,Kepler-895 b,Kepler-895,b,1,1,0,3,Transit,2016,Morton et al. 2016,,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,Space,Morton et al. 2016,0,0,0,1,0,1,0,1,0,0,http://exoplanet.eu/catalog/kepler-895_b/,,2.80624233,8.17e-06,-8.17e-06,0.0,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,0.13699999999999998,0.008,-0.006,0.0,1.54,0.09,-0.07,0.0,0.013999999999999999,0.001,-0.001,0.0,1,,,,,0,,,,,0,,,,,0,,,,,0,0.07153999999999999,0.00309,-0.00309,0.0,1,2454966.73125,0.00223,-0.00223,0.0,1,JD,,,,,0,,,,,0,,,,,0,0.02311,0.00112,-0.00061,0.0,1,,,,,,,,18,8,2016-05-10,,,,,,,,,,,,,,,,,,,,,,,
15,282.43918199999996,1.9e-05,18.8292788,1.3e-06,18h49m45.40s,43.734486,1.7e-05,+43d44m04.1s,73.236306,2.2e-05,18.659795000000003,1.9e-05,292.683214,4.3e-05,66.197024,1.9e-05,2,,,,0.0,0,896.0,59.85,-65.23,0.0,1,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,14.164000000000001,0.021,0,13.682,0.032,0,13.659,0.039,0,13.612,0.025,0.0,13.699000000000002,0.03,0.0,12.988,,-1.0,9.283,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.481,,0,Kepler-band,13,,,,,,,,,,,,,0.48200000000000004,0.038,0,0.023,0.05,0,0.505,0.044000000000000004,0,,,,,,,,,,5,,,,0,5262.0,56.73,-52.21,0.0,3,4.56,0.04,-0.07,0.0,3,-0.1,0.14800000000000002,-0.168,0.0,2,[Fe/H],,,,,0,0.81,0.05,-0.06,0.0,3,0.84,0.04,-0.05,0.0,1,,,,,0,5.01,6.23,-3.24,,1,,,,,0,,,,0,,,,0,,,,0,0,0,0,0,0,3,0,,,,Kepler-896 b,Kepler-896,b,1,1,0,3,Transit,2016,Morton et al. 2016,,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,Space,Morton et al. 2016,0,0,0,1,0,1,0,1,0,0,http://exoplanet.eu/catalog/kepler-896_b/,,144.547396,0.002274,-0.002274,0.0,2,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,0.226,0.016,-0.017,0.0,2.53,0.18,-0.19,0.0,0.023,0.002,-0.002,0.0,1,,,,,0,,,,,0,,,,,0,,,,,1,0.62342,0.014709999999999999,-0.014709999999999999,0.0,2,2455098.9528099997,0.00923,-0.00923,0.0,2,JD,,,,,0,,,,,0,,,,,0,0.02949,0.00108,-0.0008699999999999999,0.0,1,,,,,,,,22,9,2016-05-10,,,,,,,,,,,,,,,,,,,,,,,
16,285.71853799999997,2.2e-05,19.04790253,1.48e-06,19h02m52.45s,48.505859,1.9e-05,+48d30m21.1s,78.783629,2.5e-05,18.18779,2.1e-05,302.00449,5.9e-05,70.204061,2.3e-05,2,,,,,0,,,,,1,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,13.824000000000002,0.026000000000000002,0,13.37,0.037000000000000005,0,13.299000000000001,0.037000000000000005,0,13.300999999999998,0.024,0.0,13.345999999999998,0.026000000000000002,0.0,13.145999999999999,,-1.0,9.526,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.082,,0,Kepler-band,13,,,,,,,,,,,,,0.45399999999999996,0.045,0,0.071,0.052000000000000005,0,0.525,0.045,0,,,,,,,,,,5,,,,0,5588.0,200.0,-200.0,0.0,4,4.55,0.3,-0.3,0.0,4,-0.29100000000000004,,,0.0,2,[Fe/H],,,,,0,0.82,0.41,-0.41,0.0,4,,,,,1,,,,,0,,,,,1,,,,,0,,,,0,,,,0,,,,0,0,0,0,0,0,3,0,,,,Kepler-230 b,Kepler-230,b,2,1,0,3,Transit,2014,Rowe et al. 2014,2014-03,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,Space,Rowe et al. 2014,0,0,0,1,1,1,0,1,0,0,http://exoplanet.eu/catalog/kepler-230_b/,http://exoplanets.org/detail/Kepler-230_b,32.625555,0.000126,-0.000126,0.0,3,0.191,,,0.0,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,0.38,0.19399999999999998,-0.19399999999999998,0.0,4.26,2.17,-2.17,0.0,0.039,0.02,-0.02,0.0,1,,,,,0,,,,,0,,,,,0,,,,,1,0.241,0.0068,-0.0068,0.0,3,2455027.13742,0.00198,-0.00198,0.0,3,BJD,0.91,0.01,-0.01,0.0,1,,,,,0,,,,,0,,,,,1,,,,,,,,30,10,2014-05-14,,,,,,,,,,,,,,,,,,,,,,,
17,285.71853799999997,2.2e-05,19.04790253,1.48e-06,19h02m52.45s,48.505859,1.9e-05,+48d30m21.1s,78.783629,2.5e-05,18.18779,2.1e-05,302.00449,5.9e-05,70.204061,2.3e-05,2,,,,,0,,,,,1,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,13.824000000000002,0.026000000000000002,0,13.37,0.037000000000000005,0,13.299000000000001,0.037000000000000005,0,13.300999999999998,0.024,0.0,13.345999999999998,0.026000000000000002,0.0,13.145999999999999,,-1.0,9.526,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.082,,0,Kepler-band,13,,,,,,,,,,,,,0.45399999999999996,0.045,0,0.071,0.052000000000000005,0,0.525,0.045,0,,,,,,,,,,5,,,,0,5588.0,200.0,-200.0,0.0,4,4.55,0.3,-0.3,0.0,4,-0.29100000000000004,,,0.0,2,[Fe/H],,,,,0,0.82,0.41,-0.41,0.0,4,,,,,1,,,,,0,,,,,1,,,,,0,,,,0,,,,0,,,,0,0,0,0,0,0,3,0,,,,Kepler-230 c,Kepler-230,c,2,1,0,3,Transit,2014,Rowe et al. 2014,2014-03,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,Space,Rowe et al. 2014,0,0,0,1,0,1,0,1,0,0,http://exoplanet.eu/catalog/kepler-230_c/,http://exoplanets.org/detail/Kepler-230_c,91.773242,0.001618,-0.001618,0.0,3,0.38,,,0.0,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,0.182,0.09300000000000001,-0.09300000000000001,0.0,2.04,1.04,-1.04,0.0,0.019,0.009000000000000001,-0.009000000000000001,0.0,2,,,,,0,,,,,0,,,,,0,,,,,1,0.2514,0.0175,-0.0175,0.0,3,2455026.83073,0.00941,-0.00941,0.0,3,BJD,0.03,0.23,-0.23,0.0,1,,,,,0,,,,,0,,,,,1,,,,,,,,31,10,2014-05-14,,,,,,,,,,,,,,,,,,,,,,,
18,293.973353,1.9e-05,19.59822353,1.3e-06,19h35m53.60s,50.531914,1.7e-05,+50d31m54.9s,82.91644000000001,2.1e-05,14.061513,1.8e-05,318.83628500000003,5.5e-05,69.93619,2.1e-05,2,,,,,0,,,,,1,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,13.405,0.022000000000000002,0,12.775,0.023,0,12.589,0.025,0,12.535,0.023,0.0,12.545,0.023,0.0,12.357000000000001,0.239,0.0,9.104,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.385,,0,Kepler-band,13,,,,,,,,,,,,,0.63,0.032,0,0.18600000000000003,0.034,0,0.816,0.033,0,,,,,,,,,,5,,,,1,3767.0,150.0,-150.0,0.0,6,4.78,0.2,-0.2,0.0,4,-0.011000000000000001,,,0.0,3,[Fe/H],,,,,1,0.49,0.02,-0.02,0.0,7,0.58,,,0.0,5,,,,,0,,,,,1,,,,,0,,,,0,,,,0,,,,0,0,0,0,0,0,3,0,,,,Kepler-231 c,Kepler-231,c,2,1,0,3,Transit,2014,Rowe et al. 2014,2014-03,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,Space,Rowe et al. 2014,0,0,0,1,1,1,0,1,0,0,http://exoplanet.eu/catalog/kepler-231_c/,http://exoplanets.org/detail/Kepler-231_c,19.271566,9.9e-05,-9.9e-05,0.0,6,0.114,,,0.0,2,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,1,,,,,,,,,1,,0.172,0.017,-0.017,0.0,1.93,0.19,-0.19,0.0,0.018000000000000002,0.002,-0.002,0.0,6,,,,,0,,,,,1,,,,,2,,,,,1,0.1337,0.0037,-0.0037,0.0,3,2455019.76907,0.0032700000000000003,-0.0032700000000000003,0.0,3,BJD,0.87,0.3,-0.3,0.0,1,,,,,0,,,,,0,,,,,2,,,,,,,,55,14,2014-05-14,,,,,,,,,,,,,,,,,,,,,,,
19,295.81615800000003,1.7e-05,19.7210772,1.11e-06,19h43m15.88s,51.121742,1.7e-05,+51d07m18.3s,83.992649,2e-05,13.280973000000001,1.7e-05,322.632673,5.1e-05,69.88368,2e-05,2,,,,,0,,,,,1,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,14.179,0.026000000000000002,0,13.799000000000001,0.027000000000000003,0,13.765,0.055999999999999994,0,13.777999999999999,0.024,0.0,13.915,0.028999999999999998,0.0,13.085999999999999,,-1.0,9.086,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.367,,0,Kepler-band,13,,,,,,,,,,,,,0.38,0.037000000000000005,0,0.034,0.062,0,0.414,0.062,0,,,,,,,,,,5,,,,0,5847.0,200.0,-200.0,0.0,4,4.5,0.3,-0.3,0.0,4,0.083,,,0.0,2,[Fe/H],,,,,0,0.97,0.46,-0.46,0.0,4,,,,,1,,,,,0,,,,,1,,,,,0,,,,0,,,,0,,,,0,0,0,0,0,0,3,0,,,,Kepler-232 b,Kepler-232,b,2,1,0,3,Transit,2014,Rowe et al. 2014,2014-03,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,Space,Rowe et al. 2014,0,0,0,1,0,1,0,1,0,0,http://exoplanet.eu/catalog/kepler-232_b/,http://exoplanets.org/detail/Kepler-232_b,4.431222,1.1e-05,-1.1e-05,0.0,3,0.054,,,0.0,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,0.275,0.131,-0.131,0.0,3.08,1.47,-1.47,0.0,0.027999999999999997,0.013000000000000001,-0.013000000000000001,0.0,2,,,,,0,,,,,0,,,,,0,,,,,1,0.1322,0.0022,-0.0022,0.0,3,2455004.01551,0.00139,-0.00139,0.0,3,BJD,0.35,0.22,-0.22,0.0,1,,,,,0,,,,,0,,,,,1,,,,,,,,31,10,2014-05-14,,,,,,,,,,,,,,,,,,,,,,,
