ra,dec
191.00679,-2.02533
188.876221,-9.0154
185.037125,2.40545
183.580948,-7.53394
184.830322,-4.85015
189.358322,-9.05767
189.471283,-9.30812
185.972809,-8.5429
183.909241,-10.0261
192.889099,-2.93387
189.167938,-9.09139
184.995712,2.41632
182.634781,-7.08082
187.007416,-8.91885
188.400848,2.25702
190.402069,0.513613
189.509064,-3.78758
183.449356,-2.86546
188.782471,-3.26721
188.092789,-9.51002
186.717041,1.28062
188.760361,-8.99043
188.50386,-3.99419
183.78363,-2.55837
183.291718,-7.09821
184.679306,-1.52205
180.338211,-2.70699
182.335098,-8.65063
180.37706,-4.99163
186.72171,-8.77971
188.874924,-5.39037
188.610199,-9.46759
184.715866,-3.0361
186.232544,-8.99395
183.868607,-1.40422
184.300049,-8.28469
182.780487,0.406091
192.52507,-2.44878
191.860367,-6.87158
191.607727,-6.97979
191.130402,-1.16134
182.181946,-0.832554
182.86937,-5.30753
189.712921,-5.31059
189.958572,-5.04886
186.156342,-9.46972
186.685196,-6.19508
187.686142,-11.0894
183.402481,-7.156
183.950485,-4.45137
192.762192,-7.00353
192.577255,-2.05027
192.501617,-1.6216
186.233246,-4.67905
182.104385,-0.719024
188.116913,-9.5141
193.717606,-2.36411
191.505859,0.7248
185.796478,3.11164
193.065521,-8.15631
184.534164,-0.869623
181.485382,-4.97201
185.130463,-6.54835
189.820404,-5.53587
183.674927,-3.37158
187.592758,-1.15334
187.434265,-0.71825
190.813217,1.47185
192.539215,-2.60079
192.194855,-1.33264
188.668915,-9.5284
187.539978,-1.0457
181.748093,-5.92241
187.432922,-4.34415
192.474106,-8.27563
186.414902,-4.14719
181.303665,-4.34342
191.366562,-8.60771
187.494125,-1.64133
186.491867,-10.4925
187.499344,-10.8858
186.905258,-8.9011
192.805344,-7.66479
192.428558,-2.53001
181.378296,-0.1007
184.755753,-3.5832
190.089996,2.15805
192.332672,-8.19633
182.274094,-7.95518
187.473511,-0.197478
190.454895,-1.41663
191.467834,1.39089
181.397354,-5.8625
188.918716,-10.5563
182.949707,-3.87257
182.43605,-8.02954
187.997757,-11.092
191.247467,-8.44075
182.223526,-7.86728
184.558563,-7.29704
186.448502,-10.0512
188.355743,-5.03494
187.523956,-0.337361
185.765594,-7.76766
185.080231,-10.1427
184.177475,-8.45054
186.661636,-8.05049
184.532745,-6.81049
185.682236,-10.7972
187.792786,-10.8755
193.540405,-2.30581
183.994766,-4.73668
189.254578,-1.82862
181.055984,0.630533
187.853058,-3.66874
192.288651,-1.3828
192.090195,-2.61333
186.350967,-7.81375
183.014771,-10.0986
181.502274,0.19204
181.892044,0.482202
186.235596,-10.7127
187.97316,-0.743485
186.869354,-9.31845
191.087952,-8.16221
187.484207,-3.88933
189.334015,0.169158
188.888199,1.70671
191.729782,1.90413
186.575775,-9.18638
181.363846,-5.26439
187.160751,-7.82009
187.131775,1.98524
187.894455,-2.23535
185.32605,-7.31104
183.09697,-5.65194
187.735794,-4.78749
192.456512,-9.02427
191.600388,1.92399
184.541077,2.42025
189.421539,-1.83746
182.320099,-7.22494
192.926666,-9.0196
190.623276,-1.87513
190.456238,2.28496
182.700119,-6.72654
190.039261,0.821383
186.424164,-6.72501
185.661087,-7.57653
191.095016,-6.53786
182.094437,-3.70789
190.623428,-1.18526
182.76297,-5.58361
189.431808,-2.62002
189.163422,-9.79612
184.423782,1.54966
192.168396,-1.04377
190.097183,0.928546
185.099182,-10.2286
187.266998,-4.22012
182.699661,-6.9035
190.055573,0.305052
185.985809,-4.01005
183.067581,-9.52673
181.789673,-4.34967
180.361099,-6.47599
184.778778,-4.51678
191.337463,-8.0715
192.47113,-2.0592
193.392929,-2.3002
190.07045,0.6548
184.695206,-5.7164
191.130066,1.77631
192.221909,-1.60513
189.892136,-3.96387
186.941147,-9.6663
185.218155,-5.95738
186.814148,-10.5349
180.916428,-6.72195
190.851273,-0.853309
185.415466,1.70578
186.970261,-10.1507
186.057816,-6.5561
188.801849,-9.58945
189.843658,-0.941116
183.653793,-5.4337
185.969574,-5.89799
189.021515,-10.6599
190.717392,-1.42523
186.931061,-0.405011
184.026917,-3.50375
186.725357,-0.432681
187.249802,-5.8585
182.016327,-3.04651
187.88826,-9.40608
191.117432,-1.10571
188.396759,-1.04255
183.333771,-6.13288
191.636749,-8.77538
191.643112,1.98197
185.433823,-9.5212
184.503204,-10.3899
187.440506,-10.616
187.401382,-1.08018
188.504822,0.407569
184.118484,-3.43094
180.965668,-6.52828
186.132553,-4.74589
180.590637,-6.73415
182.243378,-0.60265
184.215408,-1.03667
184.349258,-1.65362
189.218582,-9.41879
183.886536,-9.12018
181.313385,-0.750267
190.263214,-4.838
185.53688,-9.52689
184.574768,-5.77792
188.717606,-9.23712
181.66246,-4.34815
192.536972,-6.60909
189.126389,-0.833376
187.534454,-0.799063
189.142746,-10.2533
184.074402,-5.89433
191.678055,-7.90758
188.717941,-4.25028
190.978394,-7.30274
185.960114,-4.04703
187.828979,-8.88726
192.511871,-7.3763
183.537842,-8.85397
184.349304,2.71904
183.240341,-7.43406
192.724533,-6.8249
193.676315,-2.08163
193.115402,-7.93747
194.039062,-1.78031
181.678558,-5.15624
192.571091,-7.68567
188.741577,1.27447
187.07193,-1.11578
182.245712,-2.14292
182.647217,-1.0096
186.516632,-5.16632
189.79068,-5.43676
183.346741,-1.33064
182.915817,-6.02172
187.266602,0.822324
188.774658,-10.6552
186.113251,-7.10276
190.254044,-0.694963
191.707794,1.22499
192.4021,-2.18073
189.526047,1.82955
191.773941,-2.59037
191.144958,1.67911
190.638702,-1.19262
188.555969,-10.8661
189.853531,-0.540102
186.293091,-4.41985
187.6194,-9.01222
185.356308,-9.67669
182.691956,-0.669637
188.018234,2.66241
187.85318,-1.54037
180.807343,-1.36468
188.074753,-8.85708
189.201233,-10.6062
188.023468,-9.96684
180.289322,-4.10023
184.524902,-4.58913
187.676285,-5.94937
181.965988,0.0472195
188.845047,-1.79264
180.41156,-6.76066
180.25351,-5.79258
189.716812,-10.0014
185.813766,-7.93325
181.885101,-0.337633
182.206528,-0.516124
187.569916,-1.87113
182.390976,-5.72096
185.049026,-10.5385
189.13768,-10.9626
181.312836,-1.2195
191.166962,-2.08743
184.324356,-6.15037
185.309143,-5.77108
180.494598,-3.91132
190.063858,-0.551025
185.783417,1.65596
189.947876,-5.17234
180.647476,-0.113471
182.973297,-4.27693
188.865143,-4.57036
183.133636,-4.61273
189.149628,-9.87499
183.729126,-1.36588
189.905869,-4.84526
190.916092,-1.37194
189.053192,-5.23275
193.835159,-3.02465
186.071091,-4.66389
190.804565,-2.61781
185.116516,-10.2447
192.4245,-1.23531
188.206757,-0.551769
187.034729,0.852229
191.10022,0.806076
185.831589,-7.34413
185.359467,0.210331
184.618591,0.0805828
184.256699,-8.84511
185.808441,-3.73774
189.483688,-4.34532
186.287277,-3.32249
183.136642,-3.77749
192.063461,-2.23196
184.782745,0.141009
180.896042,-4.69745
183.22435,-2.24677
187.55162,1.07861
182.614105,-6.30679
180.596375,0.591708
184.831116,-4.90287
185.639023,2.80968
189.36937,-9.50822
193.357758,-2.11129
192.616898,-7.15021
184.586182,1.56812
188.321045,-10.2073
192.136459,-1.03764
190.142303,-5.59966
185.287323,-9.02994
183.7444,-6.82533
186.565781,-4.77479
187.811539,-2.38578
185.287659,2.08566
182.49968,-9.7645
185.429993,-1.44537
190.095078,-4.51512
189.955658,-2.47903
184.793457,-3.46634
186.683182,-3.51967
186.412781,-7.56307
183.016312,-5.98981
185.313171,0.244269
188.411896,-8.91402
189.393463,-10.039
182.580383,-8.28795
188.924332,-4.5584
183.672424,-1.83655
185.012329,0.139652
183.640762,0.373691
188.857864,-9.16586
188.508835,1.86077
183.714432,-4.01049
185.676849,3.07633
185.290115,1.03246
191.485199,0.619088
191.838959,-3.18766
188.764542,-4.86917
184.210663,2.44551
182.429108,-0.99008
185.945358,-8.93123
181.835983,-4.01563
190.739838,-2.8872
187.847961,-2.12348
184.883194,-4.25011
184.99234,-0.591779
180.826447,-6.94701
186.002502,-3.20494
184.560257,-7.28706
186.78952,-4.67963
187.689331,-9.85501
185.217865,-1.39697
185.45462,-10.644
193.134567,-1.81189
184.271759,-7.21777
190.886581,-2.54465
189.139038,-10.7119
182.754333,-0.204464
191.213089,-8.54771
185.759064,-3.76022
185.723022,-9.20336
182.539459,-7.33073
186.515839,-1.26365
180.883408,-2.54934
180.006821,-3.76335
186.708923,-4.07099
180.15332,-4.60745
184.845322,2.52592
183.406555,-6.29606
188.771378,0.637598
189.892807,-0.930199
187.237305,1.15208
185.121216,-7.26308
183.362244,-3.84823
190.995667,-0.849164
188.341248,-9.40924
180.147217,-6.35266
185.393997,1.49869
191.455505,1.83053
190.724396,0.26442
181.792679,-4.86053
188.97049,-10.1039
186.38266,-2.20285
192.101913,-2.73959
187.992645,-11.165
190.509277,0.509801
187.594299,0.560524
184.786911,-1.03349
182.76503,-8.54566
187.652039,-3.801
187.358215,1.33923
186.429733,-8.89334
190.535675,-1.32841
189.610718,-9.13525
184.933197,2.59342
185.434372,-9.18944
182.260803,-6.95547
189.456207,-10.0727
186.267975,-0.300433
191.668823,-3.02363
186.943451,-6.55466
190.436462,-1.39467
193.02948,-8.14872
188.375397,-10.5967
183.506378,-6.26923
190.319122,-5.56349
181.359375,-7.06024
180.245087,-6.06211
181.167603,-0.747194
182.904953,-5.53186
183.584259,-8.16794
184.348282,-8.30922
189.183685,-10.7723
188.925949,1.89211
188.876617,-11.3372
192.736832,-8.8336
183.267014,-10.3907
187.558655,-0.16617
187.376862,-4.43845
180.657852,0.472594
182.303696,-10.2273
186.780319,-10.6484
183.121857,-5.98211
182.851624,-5.49573
184.563538,-10.2239
181.77002,-3.89248
192.399567,-1.67367
192.549408,-7.52468
182.34935,-6.29086
189.151169,-9.16495
182.55632,-6.90741
184.67215,-6.3575
189.808334,-5.12074
182.523163,-8.90604
189.134506,-9.9883
188.472397,-9.58102
184.019455,-0.323463
190.846313,0.887896
186.815308,2.37397
184.951767,-4.68963
192.757965,-8.95189
185.516647,-4.19365
189.688431,-9.22518
186.066635,-6.24538
188.706223,-4.33639
189.297989,-1.6212
189.780518,-9.83189
189.665268,-10.6102
189.158493,-4.87119
185.155869,-10.708
183.81694,-7.25359
189.432526,-2.62062
182.971344,-7.45102
185.451065,-10.1938
185.812851,-5.63744
185.612427,-7.54826
186.640793,-9.3074
186.669708,-10.306
188.630051,-9.70171
192.576416,-2.46905
183.656921,0.230515
186.732941,-9.26759
186.102402,-7.93403
192.631836,-1.98801
192.991013,-6.75352
186.186554,-7.01678
185.068924,0.994786
180.049881,-5.99338
186.673752,-0.105795
192.580582,-6.90123
190.750519,-2.91322
187.899445,-10.4192
189.705124,1.80883
186.972595,1.8569
185.776993,-9.31136
186.664597,-5.7997
184.718872,-3.31524
184.575821,-3.68604
183.304337,-5.65205
187.348526,-8.00379
184.563568,-6.94945
182.88147,-4.07621
182.752701,-5.69671
180.862305,-2.44267
182.038315,-9.13142
186.085205,-7.74174
185.322495,-6.35512
187.992645,-9.17752
191.327652,0.773257
185.122482,-10.0279
186.572372,-9.14953
180.123367,-6.6152
182.404465,-8.58674
187.138901,-4.34215
193.07341,-6.86274
180.688812,-3.89211
188.032822,-9.8618
181.488556,-5.14411
185.683197,-10.1453
189.581543,-11.0595
183.771118,-7.39309
186.367172,-9.9082
188.280197,-11.0311
188.688019,-4.13694
189.872375,0.285163
186.045883,-9.49246
183.725113,-4.09273
180.587418,-6.83998
181.783997,-9.74921
183.872833,2.76112
188.938751,-9.56169
188.318863,-10.3248
187.744965,-0.897947
189.547256,-1.4221
185.799881,2.9359
185.428711,1.52479
184.379318,2.09665
190.526733,-4.20188
184.97168,1.77345
181.820633,-9.77065
188.762802,-4.10217
191.517715,-6.79435
188.951813,-1.76916
186.396088,-10.5854
189.320938,-10.4461
186.044754,2.21474
186.516647,-10.5094
182.79808,-5.62692
185.30452,2.67776
191.131851,0.855909
188.516235,-10.213
191.065399,-8.4327
183.726379,-6.69991
186.791489,-6.67039
188.899597,-4.16757
185.681686,-5.56112
189.520447,-5.46311
189.297607,-9.86122
193.177002,-1.52054
182.967911,-8.94591
185.618835,-7.64388
186.296768,0.0321366
184.18924,-0.103509
189.42482,-3.51169
183.240646,-8.73673
193.996124,-1.33393
180.75412,0.911288
184.866226,1.15927
180.413025,-6.52127
187.770248,-4.31926
193.005768,-2.4754
186.09111,-10.245
191.10434,0.911402
183.213272,-3.78725
192.630463,-8.06681
190.58606,-3.93304
187.222214,2.41094
187.154251,-8.81306
187.599289,-1.6255
185.100296,-0.657557
189.935791,-5.55994
183.077576,-5.54457
183.881439,-5.82685
187.008011,-7.57157
186.972534,-9.36555
185.224289,-6.07693
184.502701,-7.07393
186.646423,-10.5917
186.897232,-0.199519
189.639191,-1.43948
182.278381,0.473292
189.940979,-5.59181
189.506104,-10.3032
184.45047,0.463387
182.330551,-6.24649
183.720047,-0.68344
183.755661,-8.23445
186.689423,-6.19579
182.28923,-8.01981
192.411377,-1.68129
184.684586,-0.928442
188.919083,-5.33458
183.230652,-6.76062
186.171188,2.50587
183.677689,-3.6431
184.831024,-1.12279
184.133682,2.56843
181.891556,-5.08357
185.170029,3.21471
184.671295,3.00372
187.748108,0.542112
183.912491,-5.71277
187.310806,-7.23651
182.435211,-7.32465
186.625732,1.8843
183.9189,-5.31212
186.011749,-10.8677
180.523819,-6.78522
182.564285,0.269328
183.620193,-6.43974
184.201523,-4.51234
183.942001,3.39462
181.173004,-6.82326
184.245636,-5.48511
184.312439,-4.42309
184.590622,1.96705
184.318893,-4.65167
183.317368,-6.40964
180.570541,-4.08503
185.402039,2.93595
185.267548,0.0846635
184.339127,2.57964
189.164459,-9.80792
184.206726,-0.920772
181.246201,-5.58157
181.327515,-5.01187
183.43811,-1.23838
184.317825,-3.63262
185.888947,2.5409
184.651932,-4.0746
188.963623,-5.4777
185.315659,-2.0027
183.358383,-5.89634
181.285141,-7.08268
184.269882,-0.918831
181.352112,-5.2666
182.014648,-3.83978
184.371078,-2.58334
181.682144,-0.0309571
181.76297,-5.9226
188.575348,-10.1765
184.159729,-4.34765
182.808746,0.184957
181.270523,-5.66205
183.270844,-5.32064
184.465576,0.0972937
182.854645,-3.8542
185.578247,3.04711
187.378586,-7.1913
180.016739,-5.66313
181.254883,-5.02759
186.872742,-10.9139
182.91066,-5.99907
186.822678,-6.04141
184.440582,-1.19921
180.474579,-0.726789
189.427551,-4.72739
185.12648,-1.41006
181.302872,-4.2865
183.293854,-6.11656
184.880859,-0.599732
183.533218,-5.79068
183.005753,-7.24166
184.616135,-1.37552
184.093506,-0.735716
183.421951,-5.44746
180.752563,-3.82249
185.659302,2.09207
184.39975,0.396642
184.811523,-0.165888
183.809326,-6.84354
182.931412,-5.57846
184.108444,-5.31941
180.585388,-6.76025
184.786789,-4.81351
184.141998,-0.20144
188.687576,0.366643
188.627594,1.01154
182.829697,-3.83479
184.842163,-2.79965
182.548798,-5.75888
181.116211,-6.49301
184.509323,1.79512
181.415359,-6.42736
185.011993,0.882438
185.157532,-10.0283
192.669067,-1.36137
181.257294,0.363441
184.147644,-4.81433
187.56601,-6.51405
188.346176,-5.50474
182.554993,-5.50237
180.058823,-5.47676
192.954117,-8.63309
185.928864,1.22938
183.844406,-5.30266
183.711304,-5.22277
184.498962,-1.50152
180.783997,-6.86979
183.356537,-1.44884
184.794662,-4.82848
180.290833,-6.74429
183.560272,-6.53226
185.380356,2.71542
183.715042,-3.01119
181.031036,-1.33062
190.069382,-5.50783
183.794342,1.6819
181.880417,0.461098
181.26796,-7.16119
189.102737,-10.6431
181.665741,-3.79662
180.132874,-5.10004
182.231094,-6.81985
184.367447,-6.61156
183.929047,1.11379
188.347427,-10.7251
191.219604,0.788164
182.167801,-7.30109
189.01918,-4.34526
182.619186,-5.57811
180.941956,-5.62135
181.637817,-6.97213
183.498489,-6.19275
180.871353,-7.02481
190.535721,-4.92888
182.367188,-6.92039
185.052231,-0.739261
183.536652,-5.54397
184.529236,-0.865555
184.659317,-5.79463
184.907181,-0.32554
183.699722,-1.78191
183.799561,-3.83813
182.686417,-5.6088
181.165314,-4.21621
184.786392,-0.598741
182.396576,-5.7852
184.915527,3.25446
182.81131,-5.9442
180.172119,-3.47669
185.790771,3.00655
180.389954,-6.61428
184.21315,-3.16412
183.455948,-6.25346
184.751358,-1.11492
183.83403,-0.398078
183.602173,-0.988346
182.198105,-3.48463
185.096619,-1.29332
184.73468,-3.78642
183.063736,-6.38754
180.019119,-6.66491
184.580856,2.46444
187.41452,-6.08792
184.843704,3.07603
183.741058,-4.33653
183.315262,-3.07488
184.585464,2.21789
187.637085,-8.98029
184.519073,-3.41628
182.204742,-6.80102
183.702576,-2.93584
186.098145,2.66298
186.041306,-7.25656
192.956024,-1.18698
183.166199,-4.45275
180.690903,-6.57867
183.773392,-6.83316
185.670624,3.01103
184.499985,-3.87585
180.906509,-5.41178
182.848434,-7.31812
185.91655,2.78777
184.897217,-0.57791
184.751648,-1.10416
183.914551,-4.38823
180.007294,-4.07803
184.492722,-3.86076
181.76561,-4.91652
180.028641,-3.79322
184.563873,-2.6054
186.293381,-9.68912
187.697952,0.63583
182.868698,-3.88329
184.499969,-0.959054
185.519592,1.79701
183.701263,-2.70024
180.48233,-6.11222
180.936356,-6.91591
182.982269,-5.90376
182.708496,-4.43733
181.451416,-6.79944
180.032349,-5.20138
182.723816,-6.08926
184.847122,-2.49623
180.61171,-4.90827
184.054245,-3.34083
184.52803,1.00535
185.63356,2.32714
181.07135,-5.20743
184.450165,0.997061
185.074402,0.949686
183.522263,-3.47206
184.672165,-1.49536
180.793869,-3.02832
186.151077,-0.859824
183.713364,-3.25942
184.850037,-0.638203
183.256302,-3.03139
181.936859,-5.13772
185.518814,2.07182
184.828476,-1.85271
182.892639,-3.83751
190.027588,-4.96884
183.375336,-6.4387
184.684631,-2.99807
184.097122,-0.817049
184.346863,0.349104
181.966492,-5.12135
189.812622,-4.2654
184.388092,-3.73486
182.501862,-5.78284
186.398697,-10.6272
180.48494,-3.93509
185.512802,-8.45829
188.615906,-4.34248
181.699371,-4.36126
184.573059,1.17336
189.608047,-10.6122
183.816589,-3.96399
189.436417,-0.688956
181.703659,-4.1842
188.282654,-10.6496
180.852524,0.662099
182.462326,0.618955
191.886871,-2.05493
180.595108,-3.73153
189.530289,1.24616
183.635117,-3.63003
182.966492,-5.58288
183.22789,-6.49782
191.454575,-7.07284
183.039001,-3.86528
183.263641,-7.10286
183.598679,-5.81755
183.274719,-6.95015
182.683746,-5.69393
183.507126,-0.770153
183.651642,-4.23777
182.943665,-5.16289
184.401245,1.62808
188.593445,-9.15094
185.814575,-10.4304
182.689056,-8.89182
182.439758,-7.30514
182.368607,-2.41811
181.643936,-6.69206
186.433762,-4.3884
183.068329,-5.7527
185.971603,1.71478
185.745667,1.34819
189.563995,-10.3669
184.473984,-4.58627
182.771988,-5.63369
180.038101,-6.23672
182.50061,-8.16018
189.953873,-4.85703
181.179016,-4.79071
182.684753,0.62591
181.312775,0.679743
184.298645,-3.63761
184.309341,-5.88473
192.935181,-6.67069
181.06279,-5.77791
184.897232,-10.2785
183.972382,1.65247
185.209457,0.323979
183.514786,-2.66541
184.751816,-5.7092
190.122894,-5.45597
184.380951,0.174338
181.625412,0.181843
186.537445,-3.83578
183.820129,-7.18045
183.129181,-6.81942
183.547089,-4.42339
180.68338,-6.86276
189.720032,-4.6221
185.329987,1.25431
181.246735,-5.85583
181.421616,-5.51975
182.727661,0.649572
180.648712,-4.10001
180.602295,-6.87992
183.01355,-3.57769
186.504974,-9.24372
184.52565,-0.928062
181.562805,-6.70402
186.58696,-10.5432
185.998001,2.63198
184.033844,1.61067
184.041367,-6.86476
180.85878,-6.58722
185.434616,2.12446
180.161438,-6.33072
182.869034,-5.31747
187.417999,-0.234461
183.031357,-3.53851
181.703995,-5.11377
181.634491,-4.92423
191.405533,0.724552
183.982513,-6.59298
183.35762,-6.1181
189.950974,2.36593
182.551361,0.75404
184.147781,-3.10228
187.670212,-4.41019
183.403671,-5.26812
187.921814,0.959271
182.125244,-6.99255
183.839432,-0.605861
191.640869,-7.67355
180.490463,-5.92878
184.218414,-0.600941
192.884521,-6.68144
181.811844,-4.37926
188.640961,-4.55883
180.983078,-5.07858
181.269028,-1.3767
180.276367,-6.96537
188.871765,-10.7347
190.916885,-0.0851012
183.622696,-6.29961
184.835037,-4.27552
184.353363,1.61026
183.065964,-5.93523
186.680847,-9.97382
185.027405,0.0952989
180.496964,-5.60253
182.306793,-7.35924
183.925079,-5.48135
183.306107,-7.11767
182.411469,-6.80105
184.259827,1.98156
182.848282,-6.03391
185.047791,-1.05487
185.052673,2.08742
185.905777,-1.9973
183.938263,-4.23033
180.916748,-6.81995
183.570679,-1.09159
189.004578,-10.5582
192.91153,-8.13167
180.374756,-6.28579
190.582001,-2.29678
184.134415,-4.37859
181.832764,-1.37537
182.874817,-3.2447
181.532776,-6.77514
183.88443,-8.32966
182.500687,-5.29709
181.127151,-4.84418
189.309692,-9.45206
182.396149,-5.59208
186.636963,-8.76595
185.504349,2.0803
185.50264,3.08734
183.462341,-10.107
191.342255,0.78426
183.775482,-3.13915
181.174423,-4.91768
184.865387,-1.53264
190.830521,1.55073
184.831512,3.211
184.830215,1.16879
184.002594,-5.47211
183.746002,-0.748647
185.174271,-3.37357
189.368622,-9.0544
186.417435,-8.70882
184.672638,-1.25619
181.205734,-7.15921
181.78981,-5.88666
188.661728,-3.68962
182.604935,-7.1813
181.303391,-0.226711
183.679871,-5.90378
182.342102,-6.09488
182.756317,-5.60919
185.983383,-7.00268
183.488159,-1.59503
182.260056,-8.50318
189.877335,-4.2637
182.492569,-6.37434
180.046921,-6.89252
188.283264,-11.1994
182.844696,-7.00886
180.060852,-4.61957
192.506454,-8.71629
190.699341,-1.17871
184.107712,-3.63585
181.228027,-4.19705
185.016037,-1.61514
187.609406,-1.31936
181.092743,-7.01134
180.034134,-4.10026
188.847229,1.7245
188.120468,-9.3186
182.773132,-4.16604
184.686417,-0.818256
184.645004,-1.59868
186.405289,-10.7516
181.831085,-9.2753
182.480164,-6.49561
185.343842,-7.23028
180.782059,-5.81481
184.89534,-0.864447
188.795334,1.74686
187.005203,-0.72446
185.185898,-10.5273
181.405731,-6.75652
188.790787,-3.17137
184.909546,2.01237
187.561279,-4.34745
191.911682,-3.07795
182.729782,-8.8834
190.296814,0.445918
186.605988,-10.4459
184.088913,-1.72692
184.680969,-3.7699
189.586243,-9.27978
183.863754,-7.52981
190.489929,-2.08549
189.606277,-10.7453
185.739212,-4.12477
185.789291,0.900087
185.896133,1.82735
185.891922,1.1689
182.215469,-0.937317
184.454315,-6.62853
183.00238,-7.38917
183.721268,-3.89347
183.701141,-3.29326
184.617691,-1.48575
187.172791,2.50063
189.879028,-5.0579
183.851135,-5.53783
184.217438,-4.60747
180.950607,-7.07216
181.767609,0.184832
180.937531,-6.12104
181.487503,-5.30877
182.444977,-5.56789
184.25798,-1.47978
180.471573,-4.88522
183.14122,-8.92469
184.891464,-10.2977
188.447556,2.02393
189.585907,-10.5582
186.032379,1.59365
188.547836,-10.3048
181.166245,-5.76654
182.01442,-1.28644
185.120544,-0.688158
183.102402,-5.33435
190.718124,-0.699077
190.297119,0.728216
186.585968,-10.119
183.765411,-1.53626
184.462692,2.26958
182.508682,-1.22259
182.76532,-5.49265
182.56427,-7.38103
189.946167,-2.75206
185.388199,2.74597
183.369232,-5.83836
183.462204,-5.42688
184.282242,-6.42078
189.320343,-3.72222
181.642365,-4.12496
182.93605,-5.48134
182.051743,-3.89562
187.544724,-10.7177
180.977127,-2.6879
182.874222,-3.43759
182.716873,-7.09071
188.10054,-11.0122
180.135239,-5.96969
180.759476,-5.97502
184.952713,-3.43298
181.281967,-5.50181
184.862747,-4.92435
184.282089,-6.79143
185.070648,-8.80525
188.628021,-4.05142
190.5177,-0.583775
190.513229,0.694541
180.197067,-6.70882
184.288239,-8.69918
180.736801,-4.70619
182.654037,-9.69898
180.523438,-3.86263
188.271515,-0.758232
180.321091,-4.07859
188.608734,-3.77949
185.660522,0.941538
184.584259,-2.6413
187.057739,-3.85994
185.559143,1.27635
183.032227,-5.94723
181.258072,-5.25918
185.096909,-1.51757
186.401688,-6.1421
